,Implement,Load_Percentage,Speed,Area_Covered,HP_of_Tractor,Working_Depth,Working_Width,Fuel_Consumed,Fuel_Efficiency,Soil_Type,Terrain_Condition
960,Plow,75.85500653882981,8.399795539467505,0.666536780487901,53.59254083817248,20.817167440769815,,5.14,7.72,Sandy,Very Hilly
961,Harrow,56.68566938130497,3.425985970894513,2.3304491235064875,53.070713610553625,29.06599055048026,,11.98,5.14,Silty,Very Hilly
962,Seeder,76.24077005408581,3.3795790646975217,1.2706134567275935,60.95185385181358,,1.0775238391183577,5.29,4.17,Sandy,Slightly Hilly
963,Sprayer,64.95186174828383,4.227519322685494,1.2592247723631655,97.9714437475197,,1.0630990634887165,17.74,14.09,Clay,Slightly Hilly
965,Plow,50.224155543199004,7.20328928112273,4.675332360260307,92.92107018027453,21.145920330242042,,60.88,13.02,Loamy,Flat
966,Harrow,52.65756452406141,3.4027944487608623,3.4031798755493248,90.28473028741985,17.79857844304653,,17.32,5.09,Sandy,Flat
967,Plow,71.11507531695808,3.0138077074227176,3.551584012722499,55.638575491374226,9.431944590196913,,5.9,1.66,Silty,Very Hilly
968,Sprayer,83.98439982419168,9.059577644979067,3.9827026411511146,36.3290191508511,,1.0889182528825758,26.84,6.74,Sandy,Very Hilly
969,Rotavator,83.06499777668024,9.320987796437965,4.154878077993268,48.88627767699964,15.842500628532672,,23.71,5.71,Sandy,Very Hilly
970,Plow,95.09148193163544,6.77690869830193,4.876747000023732,46.815199889650486,16.842179035000417,,29.64,6.08,Clay,Very Hilly
971,Plow,58.724945712701384,3.5851561956906233,2.4992367270049924,49.2390273353013,15.069416459329677,,7.87,3.15,Silty,Slightly Hilly
972,Sprayer,53.510489269698084,2.3712774466217867,4.584095138960693,30.67757402269648,,1.6367542748133679,11.59,2.53,Sandy,Flat
973,Harrow,79.7592128994604,3.605411229339891,2.733447104816637,41.654841758370765,12.628015555301591,,6.79,2.48,Loamy,Slightly Hilly
974,Rotavator,94.79480167664796,9.006102327465559,2.529071532480244,63.14121157370624,16.4923694696828,,35.41,14.0,Loamy,Very Hilly
975,Rotavator,67.87146318077241,8.056989821211964,1.8802600389285204,98.7067497586196,17.865550069513425,,41.65,22.15,Loamy,Flat
976,Harrow,72.30300005238678,8.481504282251247,2.7228652390954498,47.90748021858187,28.460632386199322,,30.94,11.36,Sandy,Slightly Hilly
977,Plow,54.7338228338741,7.372037725855178,3.753433018920154,59.976258141262065,8.215434626839208,,11.17,2.98,Clay,Hilly
979,Sprayer,58.817550741327395,4.444724550394433,1.3486851901321804,71.81657189258354,,2.5848095732375205,37.47,27.78,Clay,Flat
980,Sprayer,77.49288022139967,3.828834808452217,0.5998005449172077,84.1365459074053,,2.2974477457001337,12.47,20.8,Silty,Slightly Hilly
981,Rotavator,72.15300020358012,3.418199834074308,2.837169047639716,43.50011464276236,12.075475566172157,,6.27,2.21,Silty,Slightly Hilly
982,Rotavator,71.10060461083005,8.666812814028642,3.1491333592476223,90.71706858692026,24.148311803553923,,78.66,24.98,Sandy,Flat
983,Harrow,85.43891964951747,3.774258282781811,0.945233166951087,66.51149990146567,21.15743846223711,,6.94,7.34,Sandy,Hilly
984,Harrow,63.56635010160665,5.1837487786119585,4.402469577064955,57.69496100208452,21.967250135403976,,31.98,7.26,Sandy,Slightly Hilly
985,Rotavator,53.36169125938224,5.818121007560405,4.51363312728542,72.47285847093741,25.19011921806166,,63.45,14.06,Silty,Flat
986,Seeder,87.91232961369982,8.643350770021172,3.85743893130948,94.94455609042416,,1.9581539456664738,137.76,35.71,Silty,Very Hilly
987,Seeder,60.502799607552255,3.8657301709537686,2.0485349694266413,81.97249290333264,,2.8805351356036097,30.37,14.82,Clay,Slightly Hilly
988,Sprayer,77.07487825955842,4.391873717443765,1.1398332956296646,72.65682342632014,,1.7470862019305327,16.13,14.15,Sandy,Flat
989,Seeder,61.76014873616674,9.936175943370054,2.466963236742627,39.510727256880216,,1.4683077384105774,21.32,8.64,Loamy,Slightly Hilly
991,Rotavator,50.140003111305894,7.4894844114444314,2.8461837168945827,36.83743783894705,5.2077835227733305,,3.04,1.07,Silty,Very Hilly
992,Seeder,50.721328256979945,4.014603686314972,3.4117748507890813,86.04890511994611,,1.5233769027561928,19.95,5.85,Sandy,Slightly Hilly
993,Seeder,85.22632959887338,6.389968928358519,3.837789952877997,56.53803218098918,,1.3161455827989326,27.8,7.24,Sandy,Hilly
994,Plow,93.47049499669885,6.321513572319645,1.4415360653998035,76.5808875944918,13.443831683583927,,14.3,9.92,Silty,Flat
995,Seeder,58.75173692088939,4.464938619259895,3.518928446893907,80.71205507884645,,3.032203928569568,65.95,18.74,Loamy,Flat
996,Sprayer,93.51231168464892,2.921999432763678,3.5088370437084047,62.08115703153313,,2.3174375402975467,52.01,14.82,Clay,Hilly
997,Plow,67.43419986145265,5.485940809865811,3.5863116916919613,72.46916922257773,28.68004145681104,,62.12,17.32,Clay,Flat
999,Seeder,89.2068977281136,3.878081329542086,2.686313382898291,69.74854800659544,,3.6655301391639723,54.33,20.22,Silty,Very Hilly
1000,Seeder,56.396612260056585,8.832158768195072,3.161587156266273,64.5318052689654,,2.6755786367030643,82.18,25.99,Silty,Flat
1001,Harrow,62.28081010210842,6.845744094345871,1.1678877003533659,58.911829673446306,28.897485522881308,,14.5,12.41,Loamy,Very Hilly
1002,Sprayer,88.23789234897666,6.9540077818017325,1.5058568031340733,70.84493019173337,,1.1019086973071595,29.66,19.69,Silty,Slightly Hilly
1003,Seeder,58.07686543391562,4.060591731804148,2.6606154826003716,93.79527561295814,,1.7386473507762272,19.85,7.46,Sandy,Hilly
1004,Rotavator,77.43012454674006,9.402626199524466,1.1997493203086167,34.70825705013902,8.57036119791413,,4.25,3.54,Clay,Hilly
1005,Rotavator,97.36866054449182,3.320030931734042,2.805012508742074,66.50077592221882,22.60462669966134,,14.49,5.17,Sandy,Very Hilly
1006,Harrow,80.1573858690202,3.9655156944324093,1.9928098837479666,92.86835030569785,12.151021952295938,,20.95,10.51,Silty,Flat
1007,Plow,89.25796361477157,8.997227143768978,1.903581671565471,85.20093258709011,17.029924384099584,,38.84,20.4,Clay,Slightly Hilly
1008,Rotavator,76.21950087928141,4.799100723863042,3.0937728015345267,51.206981894203615,28.297300571034466,,15.06,4.87,Sandy,Very Hilly
1009,Seeder,85.86709847725895,2.968930367854802,2.350199727814257,75.49963217959117,,2.9373327292298317,31.86,13.56,Silty,Hilly
1010,Sprayer,90.21425498473627,2.6846524953959126,4.60595834466796,39.99024811007587,,2.788248978635504,29.0,6.3,Sandy,Very Hilly
1011,Rotavator,74.36037406629286,4.8797328129136135,2.8746223002662603,51.06931492220297,13.248000012105583,,14.09,4.9,Loamy,Flat
1012,Harrow,57.28662775603428,6.1542946854721325,1.4648277601476842,33.65693751210268,7.129253555206464,,2.96,2.02,Silty,Flat
1013,Rotavator,71.1327094005573,8.602354668460105,4.521378706507778,62.79157608011724,29.795894360030488,,89.79,19.86,Loamy,Hilly
1015,Seeder,68.44327822292243,7.182080606577598,1.5780472363520808,49.69767021950895,,1.2520807273217645,12.22,7.74,Silty,Slightly Hilly
1016,Harrow,91.3798577704031,6.95133098196513,1.592126073559614,61.8839542819677,5.277997544854064,,6.01,3.78,Sandy,Slightly Hilly
1017,Sprayer,51.29197702530261,2.112649696837816,4.573757706483578,88.73275742780417,,3.4232461704994415,69.22,15.13,Silty,Slightly Hilly
1018,Seeder,92.39809452092794,8.996718452782755,4.048639557829424,36.581854213692814,,3.941971611450062,90.01,22.23,Sandy,Hilly
1019,Plow,54.83428539143617,5.201162604961603,1.0921230979725152,91.55513279596325,23.95342422079925,,13.05,11.95,Clay,Hilly
1020,Plow,69.10409124102782,9.43057419683015,1.7633842373866457,97.32517058672617,27.91919139652449,,34.6,19.62,Silty,Very Hilly
1021,Rotavator,58.35108758934969,8.76454304334278,2.592487404970229,83.34467741336528,7.87865530938042,,10.59,4.09,Sandy,Slightly Hilly
1022,Harrow,54.05080744454213,7.683177975303399,1.1636990669369838,41.25083002671446,24.295041526102793,,8.19,7.04,Sandy,Flat
1023,Harrow,76.54580304310147,8.754434658902419,1.824204291377436,43.184035077539264,25.44979479413927,,23.2,12.72,Silty,Very Hilly
1024,Harrow,79.62414183428464,8.765265567465027,1.368975344370653,76.66047062085906,28.81243338534699,,33.43,24.42,Sandy,Flat
1025,Plow,76.92870077118327,2.9820375309018807,2.5249802372605847,78.88373737648237,10.477647085550974,,7.21,2.86,Loamy,Hilly
1026,Plow,90.73439422292651,3.475903594054686,2.052924914366046,36.577314875729826,24.451332266967196,,6.07,2.96,Sandy,Hilly
1027,Rotavator,79.68195844895413,3.3933709966206953,1.8618676272489354,57.85297305553344,17.680930990190486,,7.86,4.22,Loamy,Hilly
1028,Harrow,98.90038683251629,3.1073794916427815,1.0327932696777373,40.95661451959252,6.236082439852068,,2.11,2.05,Loamy,Flat
1029,Plow,71.39717239145465,7.27204107672749,0.5217548725883124,30.34040181613055,7.189893895283243,,1.37,2.62,Silty,Flat
1030,Rotavator,75.96248391302852,2.3269471527120427,1.3703227133619953,94.1562745161895,28.852257790991885,,14.25,10.4,Silty,Slightly Hilly
1031,Seeder,57.025849423350756,2.1379079551058426,4.506557108816303,46.7152717860668,,1.544512240559639,6.75,1.5,Sandy,Very Hilly
1032,Rotavator,68.3804108748799,8.3350786891279,1.2070093402343793,73.92532224895521,18.548751082105753,,13.93,11.54,Silty,Very Hilly
1033,Plow,74.32349660202115,7.993511662013338,2.3667741229309494,56.44945189870988,23.362363938152967,,42.25,17.85,Clay,Slightly Hilly
1035,Seeder,77.12660186378244,6.215976539174428,3.16648576335873,44.7463892174552,,3.080586299739905,33.43,10.56,Sandy,Very Hilly
1036,Plow,57.98821008186929,9.554989015864763,2.7811444199234088,59.20214166396488,20.432688610251954,,23.64,8.5,Silty,Very Hilly
1037,Rotavator,81.73022251863708,8.087042170929163,1.192070809130855,73.58648561718746,23.839643295319476,,17.07,14.32,Sandy,Slightly Hilly
1038,Seeder,52.147425479891254,2.0828068830290514,1.141360619487998,77.8406069458062,,3.6018696388379263,9.21,8.07,Sandy,Flat
1039,Plow,94.61052308251112,9.365809410145243,2.076640710065168,99.72495736433282,19.821517358690823,,65.59,31.59,Clay,Slightly Hilly
1040,Plow,56.661329094719726,3.7266757399549615,2.1063672218879357,71.23410780181631,13.064485163549385,,5.91,2.81,Silty,Very Hilly
1041,Harrow,64.97973635619387,2.654029903061425,4.882815700702853,60.73566044067291,22.97000569496077,,21.62,4.43,Silty,Very Hilly
1042,Rotavator,53.27096874715727,3.77342671608678,4.082382422083078,87.39109213724677,11.19957006583893,,8.52,2.09,Sandy,Very Hilly
1043,Plow,85.69453225698707,8.625036808816883,2.3267303942927215,63.00507348523045,11.726076087274986,,21.63,9.3,Loamy,Slightly Hilly
1044,Rotavator,66.32376215392935,6.6925249910567794,2.633258594017499,91.15919793629074,12.3427886818965,,18.24,6.93,Silty,Hilly
1045,Plow,67.7719459717779,4.130700166814237,4.720138635387677,83.06882288573206,5.619247233247955,,14.54,3.08,Silty,Flat
1046,Seeder,66.09891901419826,5.335155541663393,0.6155184703291294,38.76615983878773,,3.1814080695749767,10.0,16.25,Clay,Slightly Hilly
1047,Sprayer,71.21526493515233,8.621106959984637,3.63013399222176,36.6365164830206,,3.4354797421400494,133.93,36.89,Clay,Slightly Hilly
1048,Harrow,80.963179255894,3.907145482035266,4.12641977829506,38.88671687456119,9.63518783242427,,10.63,2.58,Clay,Flat
1049,Plow,64.08717747616255,7.304771219073994,4.0652711703736655,67.46867002763776,15.420254931038839,,19.16,4.71,Sandy,Hilly
1050,Rotavator,95.26428755956597,7.362636682480297,4.8019952064886855,79.90851283039672,19.04314251242399,,73.57,15.32,Sandy,Flat
1051,Seeder,82.11345365105242,2.476229611556417,4.811691930589156,82.26932098377671,,2.1680879524613204,50.85,10.57,Loamy,Flat
1052,Harrow,92.9205809054676,2.2843110089694463,3.91162768828168,44.41437008923761,8.034940038884768,,6.02,1.54,Clay,Very Hilly
1054,Seeder,78.98833071729162,5.349726285093316,2.5028769507014452,93.57982172310844,,3.1784541585490182,67.4,26.93,Sandy,Hilly
1055,Seeder,58.18412828494538,2.6120513796805636,3.8738953045287015,48.98979293370479,,2.5890268771133997,21.34,5.51,Silty,Flat
1056,Seeder,78.60619192988187,8.901212682187353,1.8854787287433283,48.570961447653616,,1.286958272313901,23.96,12.71,Silty,Slightly Hilly
1057,Rotavator,59.98088848486466,6.933709374055627,1.9184521500952423,69.98161529783843,21.515604453891626,,23.59,12.29,Loamy,Slightly Hilly
1058,Plow,57.87640094300984,4.517260649451378,4.555260293798,50.45122215476029,15.282970397935088,,14.96,3.28,Sandy,Flat
1059,Harrow,84.88533220114431,2.53314415946555,2.617248975493876,97.87915026178621,6.376411884430784,,5.19,1.98,Loamy,Very Hilly
1060,Plow,94.36913362861168,7.836626947188239,3.773683962904566,55.76373068192468,21.690870937175504,,52.85,14.01,Clay,Hilly
1061,Plow,68.58104673179432,2.5658599573403196,0.6342375149457882,86.06140007737858,10.800254772981159,,1.64,2.59,Silty,Slightly Hilly
1062,Rotavator,54.140104840769546,8.720083564745828,4.583206057659292,34.021207551355566,21.682433130894864,,30.3,6.61,Clay,Hilly
1063,Plow,84.17663777736217,7.253848312734206,0.7124189757769919,57.43224114693096,7.432988695772309,,3.31,4.64,Silty,Slightly Hilly
1064,Rotavator,98.15802631689215,5.886575965382574,2.4289264014278356,60.40059772015768,17.741315783262166,,34.51,14.21,Loamy,Flat
1065,Seeder,83.85453464348788,9.99911313594247,1.1820322972591302,99.72866258962813,,1.6743253245524792,39.22,33.18,Loamy,Hilly
1067,Harrow,65.6341007411756,9.66494532594077,2.1045730155635685,66.17376806789096,29.71513467479059,,53.41,25.38,Loamy,Flat
1068,Sprayer,64.50674041759038,2.2302078500911264,3.0022928409812084,84.36986394012648,,3.8346152844569006,62.78,20.91,Loamy,Slightly Hilly
1069,Seeder,52.605707577274245,7.213984118753647,2.125544288552112,85.89734710883775,,1.0148772116883018,16.36,7.7,Clay,Very Hilly
1070,Harrow,64.39231176425812,8.04480434843827,4.763289713052266,71.49636572127437,19.44027846443018,,82.18,17.25,Clay,Hilly
1071,Rotavator,61.84934305066607,3.3717927171601207,2.435940577590106,78.18035493395149,7.739209214793281,,5.09,2.09,Sandy,Slightly Hilly
1072,Rotavator,68.0985469939596,3.925823658277065,0.7103756757826302,79.88166756078161,21.25071228856393,,7.09,9.98,Clay,Slightly Hilly
1073,Sprayer,65.74227884949741,3.6628500064471865,3.719221383035567,87.15503635078184,,3.401109161418167,129.67,34.86,Clay,Slightly Hilly
1074,Harrow,98.81742140988808,5.472789805601479,3.6620017569868626,73.39158488442104,19.888895993139023,,92.41,25.24,Clay,Flat
1075,Rotavator,58.9652936254477,2.44399518200784,1.2561318024877541,70.02044872872983,8.680337423100852,,1.98,1.58,Clay,Very Hilly
1076,Harrow,71.80811828507795,2.38664423627392,2.009863242334742,63.18466848821207,7.676880813521695,,3.05,1.52,Loamy,Slightly Hilly
1077,Rotavator,62.193891879113224,8.965576394345764,2.1612308517857817,37.278768911357304,13.296313169379523,,6.81,3.15,Sandy,Slightly Hilly
1078,Seeder,89.29656009288098,3.5297328108903177,4.351152163789133,89.41731780278295,,3.5550374905505753,97.89,22.5,Sandy,Slightly Hilly
1079,Plow,51.244724572519594,8.414350041545696,4.118552178135351,86.98262431144556,20.802006154401475,,63.15,15.33,Clay,Hilly
1080,Seeder,93.68852856927406,3.8846934379940246,0.7408848110668292,42.986027261554895,,1.0264956149177604,2.15,2.9,Silty,Very Hilly
1081,Sprayer,50.75850386495795,8.392606624267678,2.5801419690186167,56.2580172136375,,2.6239035448182184,80.45,31.18,Loamy,Flat
1082,Seeder,73.08258122340985,2.02442225270733,0.5368782359024827,68.89076132650686,,2.4945034455133714,2.57,4.78,Sandy,Very Hilly
1083,Harrow,85.67221062491528,7.03726505973918,3.5594449573086555,30.82393454793446,11.982839120183915,,19.79,5.56,Silty,Slightly Hilly
1084,Seeder,76.66473829604247,6.1499771062268715,3.841897745160492,64.6041718277128,,2.03561148435073,69.33,18.05,Silty,Hilly
1085,Seeder,52.48104518849627,9.79015340532504,1.6200120304802488,53.0065751567495,,2.625527242722881,21.23,13.1,Sandy,Slightly Hilly
1086,Harrow,61.34356601670078,6.243299737181218,1.2344380477467427,33.171429241785724,23.928714937165395,,6.23,5.04,Sandy,Hilly
1087,Sprayer,89.78063046994126,4.556030124707132,3.854321021866552,37.34874251733241,,2.173353321511996,45.68,11.85,Loamy,Very Hilly
1088,Seeder,51.24365657820464,8.110801586676867,3.8013241758869114,89.30616921731115,,1.495480640624484,41.93,11.03,Clay,Very Hilly
1089,Harrow,81.96081577958513,9.066387282940028,1.8503809355429404,94.7380336026,21.921094298760174,,49.23,26.6,Loamy,Very Hilly
1090,Plow,65.01285095809206,8.398589987330688,4.75396640244218,49.94060501971061,29.9214748349136,,73.69,15.5,Loamy,Slightly Hilly
1091,Harrow,82.99391439507716,8.690436401506448,3.376857526389262,88.83558537272732,19.22421151332435,,99.64,29.51,Loamy,Slightly Hilly
1092,Rotavator,88.1700119538162,6.168170470147583,4.942161825147799,64.15135458919953,18.996084232680477,,54.43,11.01,Silty,Slightly Hilly
1094,Plow,75.07260074193951,3.8266347236982554,4.14686843126626,60.19532342867596,21.118521753257482,,31.7,7.64,Clay,Flat
1096,Rotavator,72.26784824879113,6.620501305902139,4.729891061426234,34.49925416609138,12.53867015630345,,20.13,4.26,Clay,Flat
1097,Plow,90.62434733810838,6.249587438923638,4.109827028230811,39.660416811862795,9.118193777804645,,12.64,3.08,Sandy,Flat
1098,Seeder,67.43659669473655,9.747205444839256,3.6223124662845714,48.38352471067324,,2.251273345708186,38.2,10.55,Sandy,Very Hilly
1099,Sprayer,70.03181388826836,4.966519271898834,2.3206571478666764,50.33665001692768,,1.809665733847854,27.32,11.77,Silty,Very Hilly
1100,Rotavator,93.14955649898627,2.936150956506867,1.3638502465567763,56.120794728507015,19.364141340774793,,9.59,7.03,Silty,Flat
1101,Plow,77.57770073631873,9.3575799054261,2.505262377609038,34.76645962199059,26.85506293858605,,32.66,13.03,Clay,Flat
1102,Plow,70.36391356783838,7.221856437093476,0.8849128170038234,50.67149667184456,23.587547907455505,,7.52,8.5,Clay,Hilly
1103,Seeder,92.95284089478102,7.604325391469145,4.823992849910857,54.795850137278016,,2.770134861632199,134.63,27.91,Loamy,Slightly Hilly
1104,Plow,51.71773341487842,6.031120625990601,1.920825171701087,95.57747657326394,17.270557793880446,,16.79,8.74,Clay,Slightly Hilly
1105,Rotavator,71.75140169756956,9.065599258721228,2.1325828948111365,43.870189930866545,25.420678804210706,,27.06,12.69,Clay,Very Hilly
1106,Sprayer,71.99530573536619,3.2123545074910096,4.9110583791217195,34.06018035520965,,3.0643039241546397,26.99,5.5,Sandy,Very Hilly
1108,Plow,78.13701859803132,7.914961413902339,1.930159007602076,47.53477322546548,25.040707755049645,,35.35,18.32,Clay,Flat
1109,Rotavator,75.27983359505404,7.6248527636463015,4.386390564815487,36.347903448355254,27.803131596122338,,39.86,9.09,Loamy,Slightly Hilly
